City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,bodden town,19.2833,-81.25,303.15,68,40,8.23,KY,1670091587
366,olafsvik,64.8945,-23.7142,277.4,80,12,2.31,IS,1670091587
367,roma,43.2128,-75.4557,284.79,83,100,4.63,US,1670091456
368,the pas,53.8251,-101.2541,252.16,77,100,4.63,CA,1670091587
369,santa rosa,14.3122,121.1114,300.14,93,65,3.8,PH,1670091491
370,medea,36.2642,2.7539,280.3,75,56,1.29,DZ,1670091458
371,oda,35.1833,132.5,283.43,74,77,3.75,JP,1670091588
372,mittweida,50.9833,12.9833,275.05,91,99,3.06,DE,1670091588
373,leningradskiy,69.3833,178.4167,258.27,77,88,3.32,RU,1670091128
374,gold coast,-28.0,153.4333,291.19,85,75,4.12,AU,1670091589
375,el dorado,38.7666,-120.5177,285.16,87,98,0.89,US,1670091589
376,nadym,65.5333,72.5167,266.12,96,95,5.26,RU,1670091589
377,middelburg,-25.7751,29.4648,296.63,44,63,1.33,ZA,1670091590
378,ulladulla,-35.35,150.4667,285.9,88,2,2.31,AU,1670091590
379,yorkton,51.2167,-102.4677,255.06,65,0,7.2,CA,1670091591
380,sao jose da coroa grande,-8.8978,-35.1478,300.6,72,39,5.58,BR,1670091591
381,beasain,43.0502,-2.2009,278.6,92,100,0.94,ES,1670091567
382,katherine,-14.4667,132.2667,296.33,73,100,0.0,AU,1670091061
383,lavrentiya,65.5833,-171.0,267.8,87,100,7.0,RU,1670091475
384,auki,-8.7676,160.7034,297.6,89,100,1.97,SB,1670091503
385,sao gabriel da cachoeira,-0.1303,-67.0892,297.04,100,100,1.54,BR,1670091592
386,namibe,-15.1961,12.1522,295.41,78,39,2.67,AO,1670091592
387,sola,-13.8833,167.55,300.72,76,100,5.34,VU,1670091593
388,huambo,-12.7761,15.7392,292.63,66,75,1.05,AO,1670091593
389,beloha,-25.1667,45.05,297.17,80,98,4.64,MG,1670091594
390,ulaanbaatar,47.9077,106.8832,242.22,69,0,2.0,MN,1670091436
391,loukhi,66.0764,33.0381,267.98,98,100,1.51,RU,1670091594
392,skrunda,56.6833,22.0167,266.93,85,100,2.28,LV,1670091595
393,sillod,20.3,75.65,294.12,49,0,2.81,IN,1670091595
394,fort nelson,58.8053,-122.7002,254.92,78,75,2.06,CA,1670091333
395,riyadh,24.6877,46.7219,293.23,31,1,4.5,SA,1670091300
396,siddapur,14.3333,74.8833,294.86,89,93,0.56,IN,1670091596
397,cap malheureux,-19.9842,57.6142,296.19,72,36,0.89,MU,1670091400
398,handan,36.6006,114.4678,272.28,37,100,1.96,CN,1670091596
399,pyaozerskiy,65.8333,31.1667,267.91,95,100,2.6,RU,1670091596
400,los banos,14.1667,121.1833,299.42,89,85,3.03,PH,1670091597
401,luganville,-15.5333,167.1667,299.41,87,100,4.1,VU,1670091597
402,kropotkin,45.4375,40.5756,272.89,72,84,10.35,RU,1670091597
403,rio brilhante,-21.8019,-54.5464,301.12,55,81,4.42,BR,1670091331
404,yenangyaung,20.4667,94.8833,297.58,68,0,1.12,MM,1670091598
405,krasnotorka,48.682,37.5327,269.4,46,67,7.29,UA,1670091598
406,shingu,33.7333,135.9833,282.02,82,74,2.35,JP,1670091598
407,key largo,25.0865,-80.4473,300.37,66,3,7.49,US,1670091599
408,broken hill,-31.95,141.4333,295.65,33,2,3.96,AU,1670091599
409,makakilo city,21.3469,-158.0858,297.42,81,20,3.09,US,1670091600
410,anadyr,64.75,177.4833,269.43,39,0,7.0,RU,1670091600
411,chipinge,-20.1883,32.6236,293.97,63,2,2.65,ZW,1670091601
412,qingquan,30.4511,115.2559,279.57,81,99,0.78,CN,1670091601
413,ayan,56.45,138.1667,250.9,81,96,5.99,RU,1670091601
414,haines junction,60.7522,-137.5108,256.12,85,38,0.51,CA,1670091401
415,ostrovnoy,68.0531,39.5131,266.35,94,60,4.27,RU,1670091510
416,quelimane,-17.8786,36.8883,299.73,70,58,4.68,MZ,1670091605
417,ahipara,-35.1667,173.1667,286.38,86,3,1.81,NZ,1670091605
418,aklavik,68.2191,-135.0107,273.15,86,100,11.32,CA,1670091606
419,santa cruz del norte,23.1539,-81.9236,299.39,70,53,10.09,CU,1670091607
420,tahta,26.7693,31.5021,292.22,38,81,3.26,EG,1670091608
421,rovaniemi,66.5,25.7167,268.82,93,100,3.6,FI,1670091608
422,kaitong,44.8135,123.15,257.42,50,0,5.25,CN,1670091609
423,goderich,43.7501,-81.7165,276.43,70,100,10.29,CA,1670091333
424,chicama,-7.8447,-79.1469,293.45,59,61,4.94,PE,1670091110
425,tlacotepec,20.0667,-97.8667,292.66,74,60,2.71,MX,1670091610
426,apiai,-24.5094,-48.8425,296.72,84,100,0.46,BR,1670091611
427,grand bank,47.0999,-55.765,277.15,69,39,5.15,CA,1670091612
428,lhokseumawe,5.1801,97.1507,297.74,88,100,2.32,ID,1670091612
429,batemans bay,-35.7167,150.1833,287.65,93,15,1.45,AU,1670091613
430,dorado,18.4588,-66.2677,302.02,69,40,4.12,PR,1670091613
431,berezovyy,51.6667,135.7,248.22,86,34,2.12,RU,1670091614
432,salta,-24.7859,-65.4117,304.03,29,20,4.47,AR,1670091348
433,dukat,62.55,155.55,247.66,79,1,2.93,RU,1670091614
434,itarema,-2.9248,-39.9167,303.13,58,40,8.43,BR,1670091415
435,at-bashi,41.1702,75.8106,261.89,84,93,1.04,KG,1670091615
436,lashio,22.9333,97.75,287.84,93,29,0.77,MM,1670091028
437,ziro,27.6333,93.8333,281.1,67,80,0.68,IN,1670091616
438,churapcha,62.0025,132.4325,239.8,99,100,1.17,RU,1670091616
439,kuala terengganu,5.3302,103.1408,298.12,100,20,1.03,MY,1670091617
440,taksimo,56.3444,114.8794,248.98,86,84,1.93,RU,1670091618
441,cuenca,-2.8833,-78.9833,297.22,31,40,2.06,EC,1670091618
442,shiggaon,15.0,75.2333,297.46,62,81,1.76,IN,1670091619
443,lasa,46.6166,10.7002,278.64,98,98,1.72,IT,1670091619
444,eydhafushi,5.1033,73.0708,300.32,75,81,0.86,MV,1670091620
445,saskylakh,71.9167,114.0833,258.43,91,100,10.66,RU,1670091620
446,khorramshahr,30.4397,48.1664,293.13,56,0,2.06,IR,1670091620
447,flinders,-34.5833,150.8552,285.4,90,0,2.62,AU,1670091140
448,palafrugell,41.9174,3.1631,283.58,49,25,1.34,ES,1670091621
449,belance,16.1833,121.25,291.55,97,99,1.29,PH,1670091622
450,nhulunbuy,-12.2333,136.7667,298.49,88,32,2.06,AU,1670091622
451,avera,33.194,-82.5271,294.88,71,75,3.87,US,1670091574
452,dickinson,29.4608,-95.0513,297.64,85,100,4.12,US,1670091588
453,henties bay,-22.116,14.2845,288.57,82,8,5.12,NA,1670091624
454,atar,20.5169,-13.0499,298.42,12,0,3.84,MR,1670091624
455,laguna,38.421,-121.4238,284.24,93,100,2.06,US,1670091579
456,asau,46.4333,26.4,271.66,94,91,0.92,RO,1670091626
457,sao felix do xingu,-6.6447,-51.995,300.53,83,66,1.13,BR,1670091422
458,kot samaba,28.5522,70.4684,291.62,23,7,3.36,PK,1670091627
459,boueni,-12.9025,45.0761,300.14,74,18,3.59,YT,1670091627
460,anori,-3.7728,-61.6442,303.35,59,82,2.41,BR,1670091628
461,caravelas,-17.7125,-39.2481,297.15,91,99,3.58,BR,1670091628
462,pemba,-12.974,40.5178,300.54,83,20,5.14,MZ,1670091629
463,arcachon,44.5875,-1.0519,279.33,93,20,1.54,FR,1670091629
464,qasigiannguit,68.8193,-51.1922,272.29,69,37,9.9,GL,1670091629
465,kudahuvadhoo,2.6708,72.8944,299.39,81,88,2.76,MV,1670091400
466,yuzhno-kurilsk,44.0306,145.8556,274.05,90,88,7.08,RU,1670091630
467,hakui,36.8833,136.7833,283.28,68,100,6.77,JP,1670091630
468,burnie,-41.0667,145.9167,285.34,94,6,2.33,AU,1670091631
469,touros,-5.1989,-35.4608,301.66,65,41,7.7,BR,1670091631
470,sabang,5.8933,95.3214,299.95,76,100,3.84,ID,1670091631
471,macas,-2.3167,-78.1167,299.01,61,75,2.57,EC,1670091632
472,selma,36.5708,-119.6121,284.39,98,100,2.06,US,1670091632
473,malmyzh,56.5205,50.6818,250.18,92,30,0.81,RU,1670091632
474,talaya,61.3833,152.75,242.97,100,64,0.92,RU,1670091633
475,hualmay,-11.0964,-77.6139,295.46,70,20,4.01,PE,1670091633
476,uray,60.1247,64.7758,258.21,93,67,3.01,RU,1670091634
477,acapulco,16.8634,-99.8901,305.05,48,20,2.57,MX,1670091624
478,rio gallegos,-51.6226,-69.2181,288.18,41,40,14.4,AR,1670091610
479,yashalta,46.3395,42.2762,269.06,50,72,9.7,RU,1670091555
480,filadelfia,39.9523,-75.1638,287.21,92,100,11.83,US,1670091549
481,bemidji,47.4736,-94.8803,259.29,69,0,5.14,US,1670091635
482,tranas,58.0372,14.9782,270.03,83,96,3.47,SE,1670091635
483,clyde river,70.4692,-68.5914,257.28,66,50,10.29,CA,1670091424
484,abnub,27.2696,31.1511,292.54,42,100,3.27,EG,1670091636
485,svetlyy,54.675,20.1347,270.18,96,100,3.97,RU,1670091636
486,novo horizonte,-21.4681,-49.2208,302.57,53,100,1.7,BR,1670091636
487,shitanjing,39.2342,106.3439,265.49,39,2,1.42,CN,1670091637
488,san juan tepa,20.2167,-99.0667,292.52,49,10,4.48,MX,1670091637
489,shanghai,31.2222,121.4581,284.08,86,100,7.0,CN,1670091636
490,caluquembe,-13.7833,14.6833,290.63,87,98,3.78,AO,1670091637
491,husavik,66.0449,-17.3389,275.05,83,100,4.49,IS,1670091638
492,vilhena,-12.7406,-60.1458,301.27,65,75,3.6,BR,1670091638
493,lappeenranta,61.0587,28.1887,268.59,88,100,1.54,FI,1670091639
494,sumbe,-11.2061,13.8437,298.92,85,100,3.3,AO,1670091639
495,seoul,37.5683,126.9778,272.81,36,78,5.62,KR,1670090956
496,shelburne,44.0787,-80.2041,274.68,84,100,11.87,CA,1670091640
497,arenapolis,-14.4503,-56.8461,306.83,42,86,0.33,BR,1670091385
498,bereda,43.2686,-7.5406,278.79,93,13,2.53,ES,1670091412
499,port-gentil,-0.7193,8.7815,299.13,94,40,3.09,GA,1670091640
500,luanshya,-13.1367,28.4166,294.48,57,31,1.65,ZM,1670091552
501,santa maria,-29.6842,-53.8069,303.35,55,69,2.81,BR,1670091511
502,sainte-thecle,46.8168,-72.4991,275.44,99,100,3.81,CA,1670091641
503,inhambane,-23.865,35.3833,299.14,94,75,3.62,MZ,1670091641
504,kenai,60.5544,-151.2583,265.45,87,0,2.06,US,1670091642
505,ladybrand,-29.1945,27.4574,291.96,20,2,2.28,ZA,1670091642
506,guadix,37.2993,-3.1392,282.29,66,23,1.54,ES,1670091642
507,santa isabel do rio negro,-0.4139,-65.0192,301.68,79,79,1.09,BR,1670091643
508,porto walter,-8.2686,-72.7439,304.31,44,100,2.68,BR,1670091643
509,huarmey,-10.0681,-78.1522,295.76,73,11,4.38,PE,1670091643
510,puerto narino,-3.7703,-70.3831,301.7,71,100,1.2,CO,1670091644
511,launceston,-41.45,147.1667,286.95,94,100,3.09,AU,1670091644
512,altay,47.8667,88.1167,256.71,64,0,3.5,CN,1670091645
513,hailey,43.5196,-114.3153,264.07,57,0,5.14,US,1670091645
514,castillo de teayo,20.75,-97.6167,301.4,72,21,1.96,MX,1670091645
515,quatre cocos,-20.2078,57.7625,297.21,69,21,3.82,MU,1670091646
516,kurilsk,45.2333,147.8833,275.12,86,100,6.38,RU,1670091646
517,amga,60.8953,131.9608,244.5,100,100,0.23,RU,1670091099
518,helong,42.5397,128.9972,258.13,66,12,5.55,CN,1670091585
519,opuwo,-18.0607,13.84,300.94,28,72,5.67,NA,1670091647
520,marawi,7.9986,124.2928,293.28,89,100,0.87,PH,1670091647
521,gizo,-8.103,156.8419,299.79,79,100,2.37,SB,1670091647
522,taunggyi,20.7833,97.0333,287.02,89,1,0.67,MM,1670091647
523,hambantota,6.1241,81.1185,298.06,87,81,3.58,LK,1670091648
524,khanpur,28.6453,70.6567,291.51,23,5,3.28,PK,1670091648
525,cabedelo,-6.9811,-34.8339,302.52,68,20,7.17,BR,1670091576
526,la palma,33.8464,-118.0467,294.32,72,75,0.89,US,1670091649
527,port macquarie,-31.4333,152.9167,287.53,84,58,0.75,AU,1670091649
528,salinas,36.6777,-121.6555,285.96,86,100,2.06,US,1670091358
529,itoman,26.1247,127.6694,295.36,83,24,7.72,JP,1670091526
530,siilinjarvi,63.0833,27.6667,269.16,86,100,3.6,FI,1670091650
531,ban nahin,18.2418,104.2122,293.39,89,87,1.74,LA,1670091650
532,trollhattan,58.2333,12.4167,272.27,74,20,3.09,SE,1670091650
533,lugovskoy,56.9585,64.529,254.44,97,10,1.69,RU,1670091651
534,poum,-20.2333,164.0167,299.01,86,64,2.7,NC,1670091651
535,novyy yarychiv,49.9044,24.3052,272.19,90,98,3.6,UA,1670091652
536,general bravo,25.8,-99.1667,298.09,64,9,1.62,MX,1670091652
537,deputatskiy,69.3,139.9,247.8,88,99,5.88,RU,1670091653
538,mantua,45.1667,10.7833,282.58,89,100,2.68,IT,1670091653
539,nuevo progreso,23.1667,-97.95,300.87,67,0,1.79,MX,1670091654
540,bosaso,11.2842,49.1816,298.15,70,41,1.97,SO,1670091654
541,lagos,6.5833,3.75,299.53,84,35,3.19,NG,1670091273
542,carahue,-38.7,-73.1667,295.17,36,50,4.37,CL,1670091519
543,bubaque,11.2833,-15.8333,299.16,63,9,4.45,GW,1670091121
544,lakhipur,26.0299,90.3041,291.02,80,2,1.14,IN,1670091655
545,carlagan,14.975,122.0456,299.11,88,85,6.04,PH,1670091655
546,walvis bay,-22.9575,14.5053,288.74,80,2,8.13,NA,1670091656
547,voyvozh,62.892,54.9635,255.11,100,96,1.41,RU,1670091556
548,manta,-0.95,-80.7333,298.03,78,100,4.12,EC,1670091656
549,havre-saint-pierre,50.2334,-63.5986,275.35,87,100,7.72,CA,1670091656
550,khandbari,27.3747,87.2039,286.12,74,3,1.44,NP,1670091106
551,zacatepec,18.65,-99.2,302.4,40,6,1.43,MX,1670091424
552,kununurra,-15.7667,128.7333,295.14,78,87,0.0,AU,1670091562
553,iguape,-24.7081,-47.5553,298.86,84,87,3.24,BR,1670091657
554,ukiah,39.1502,-123.2078,282.12,86,83,2.04,US,1670090816
555,kabompo,-13.5927,24.2008,296.16,46,54,1.96,ZM,1670091658
556,necochea,-38.5473,-58.7368,303.05,26,2,3.38,AR,1670091628
557,ramhormoz,31.28,49.6035,293.43,40,66,3.04,IR,1670091658
558,sidi ali,36.0998,0.4206,285.71,77,15,1.65,DZ,1670091659
559,muzhi,65.3667,64.6667,267.13,79,100,6.85,RU,1670091659
560,san quintin,30.4833,-115.95,292.32,51,100,0.78,MX,1670091659
